HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,day_sin,day_cos,year_sin,year_cos
0.6795627561089135,0.5991257365682882,0.732380040791889,0.5868325670143733,0.3836465040676262,0.6896083236745112,0.6095394164504031,0.965925826290135,-0.25881904509853976,-0.02606642235363667,-0.9996602130852672
0.7012410880522937,0.6396771924752341,0.7459416913885456,0.6473376344377642,0.3962420004180079,0.7172289025064502,0.5997164967130824,0.8660254037891383,-0.49999999999186,-0.02678295442117677,-0.9996412723334672
0.6919503617676501,0.6351714822782529,0.746832227426695,0.621047178628683,0.4245302438985606,0.731039178428047,0.5618024636926113,0.7071067811866361,-0.707106781186459,-0.027499472728195258,-0.999621817989019
0.7445746533995827,0.671149951301363,0.7794005377284692,0.6026068440311644,0.5062977481751908,0.7516413880182169,0.5870784983998294,0.5000000000046793,-0.8660254037817371,-0.02821597690661836,-0.999601850061916
0.7105318143369372,0.6306657720812717,0.7595033419852024,0.6500037096752037,0.49690273691282993,0.7448494543496439,0.5533771060966345,0.25881904511283776,-0.9659258262863039,-0.028932466588322745,-0.9995813685624175
0.699692626324656,0.6171486094232705,0.7377996077467803,0.5894245900014348,0.4937022518248091,0.7448494543496439,0.608141816228347,1.4068945403130852e-12,-1.0,-0.02964894140519252,-0.9995603735010464
0.6857565589382818,0.6036314467652693,0.7224314429202555,0.5631341253639975,0.5032004973954013,0.7516413880182169,0.6278076099962328,-0.2588190450960638,-0.9659258262907984,-0.030365400989119436,-0.9995388648885895
0.724444761143249,0.6621385309074008,0.7595033419852024,0.6289713520906235,0.4906049764302585,0.731039178428047,0.6418432085315419,-0.49999999998964006,-0.8660254037904199,-0.03108184497200307,-0.9995168427360973
0.7337354874278925,0.6801613716953254,0.764006930748375,0.6236392016157445,0.5440842126115747,0.7448494543496439,0.6699343218146923,-0.7071067811846464,-0.7071067811884486,-0.03179827298575101,-0.9994943070548845
0.6842080972106441,0.6576327886433618,0.7332705768300383,0.6289713520906235,0.4623167329497058,0.731039178428047,0.6165671738243238,-0.8660254037804554,-0.5000000000068991,-0.03251468466227906,-0.9994712578565291
0.6671751284095857,0.6531943230661776,0.7188183901952322,0.6342294503151246,0.4465207515113032,0.7378311120966201,0.6797771958452572,-0.9659258262894067,-0.2588190451012577,-0.03323107963351141,-0.9994476951528736
0.688853460352966,0.6846671139593643,0.7414126604718037,0.6631119114545553,0.44022299102873186,0.7378311120966201,0.6882025153605218,-1.0,-3.970238691907604e-12,-0.03394745753138082,-0.9994236189560236
0.6764658546942293,0.6846671139593643,0.739606134109292,0.6368214556454741,0.43392525516092156,0.7242472177707284,0.7036556303304192,-0.9659258262914618,0.2588190450935878,-0.03466381798782884,-0.9993990292783492
0.6795627561089135,0.6486886128691967,0.7242379571501236,0.6605198884674938,0.44022299102873186,0.7654516639398138,0.6755645170472689,-0.8660254037844257,0.5000000000000224,-0.035380160634805986,-0.9993739261324839
0.7105318143369372,0.6666442411043818,0.745025713196827,0.6552618078997048,0.5156927348227905,0.7586597302712407,0.7261165864617052,-0.7071067811902612,0.7071067811828339,-0.036096485104271894,-0.999348309531325
0.7089833526092997,0.6531943230661776,0.746832227426695,0.626305276853184,0.5032004973954013,0.7586597302712407,0.7191087453003165,-0.500000000009119,0.8660254037791738,-0.036812791028252384,-0.9993221794880319
0.7027895497799312,0.6486886128691967,0.742328650796166,0.6236392016157445,0.4937022518248091,0.7378311120966201,0.6516860825621069,-0.2588190451037337,0.9659258262887432,-0.03752907803861236,-0.9992955360160335
0.7120802540239837,0.6486886128691967,0.7414126604718037,0.6131230228234544,0.5314887408759542,0.7448494543496439,0.5112304399849307,-6.533582843502123e-12,1.0,-0.038245345767396854,-0.9992683791290167
0.6950472852229254,0.6486886128691967,0.7269604738369975,0.6105309998363929,0.5156927348227905,0.7724699792040923,0.5252859928134842,0.25881904509111175,0.9659258262921253,-0.03896159384660404,-0.999240708840934
0.6749173929665917,0.7071956970113278,0.7314640626001702,0.6710360849164959,0.45911624786168487,0.7378311120966201,0.46910376624718336,0.49999999999780254,0.8660254037857074,-0.039677821908242136,-0.9992125251660018
0.6687235901372234,0.7071956970113278,0.7269604738369975,0.6657779866919948,0.449721236599324,0.7378311120966201,0.45225308913594214,0.7071067811810213,0.7071067811920737,-0.04039402958432968,-0.9991838281187002
0.6826596575235977,0.7162071174052903,0.7179024120035135,0.6342294503151246,0.43392525516092156,0.731039178428047,0.5140455566415751,0.866025403785168,0.4999999999987366,-0.041110216506895676,-0.9991546177137731
0.6609813255802175,0.6531943230661776,0.7188183901952322,0.6368214556454741,0.41823248341598923,0.7242472177707284,0.5912911391171056,0.9659258262880799,0.2588190451062097,-0.04182638230797978,-0.9991248939662282
0.6532390610232115,0.6441829026722153,0.715205337470209,0.631563375077685,0.4245302438985606,0.7242472177707284,0.6376305297335535,1.0,9.096926995096641e-12,-0.04254252661963251,-0.9990946568913367
0.6656266666819481,0.6891728241563455,0.7007277086818334,0.615789098060894,0.41823248341598923,0.731039178428047,0.6390480461681417,0.9659258262890225,-0.2588190451026918,-0.04325864907391542,-0.9990639065046338
0.6640782269949016,0.6441829026722153,0.7025342350443451,0.626305276853184,0.4088374967683895,0.7172289025064502,0.573022945571276,0.866025403786989,-0.49999999999558264,-0.043974749302901295,-0.9990326428219185
0.68111119579596,0.6936785343533267,0.7106763065534669,0.6578538132300542,0.44342350073151376,0.7378311120966201,0.5575897848946229,0.7071067811938863,-0.7071067811792088,-0.04469082693867434,-0.9990008658592531
0.7213709803086275,0.6846671139593643,0.746832227426695,0.6473376344377642,0.5156927348227905,0.7586597302712407,0.5421366699247255,0.5000000000009566,-0.8660254037838864,-0.04540688161333037,-0.998968575632964
0.7259932228708865,0.7297242479962338,0.742328650796166,0.6605198884674938,0.5251909803933827,0.7724699792040923,0.5308962337528165,0.2588190451086857,-0.9659258262874164,-0.046122912958977,-0.9989357721596412
0.6981441866376095,0.7207128276022714,0.7405221244336543,0.6552618078997048,0.4999999876926194,0.779261966850156,0.5140455566415751,1.1660271146691161e-11,-1.0,-0.04683892060779058,-0.9989024554561357
0.7213709803086275,0.7432414106542351,0.751361258343437,0.6657779866919948,0.4811067308596663,0.7654516639398138,0.5884760605411734,-0.25881904510021586,-0.9659258262896859,-0.04755490419178934,-0.99886862553957
0.7290901242855707,0.7387357004572538,0.7549743110684604,0.6657779866919948,0.5093949989549803,0.7516413880182169,0.584263381743185,-0.4999999999933627,-0.8660254037882706,-0.0482708633431742,-0.9988342824273226
0.7383808505702143,0.6936785343533267,0.7730649925818591,0.6789602407217243,0.5565764992684863,0.7586597302712407,0.6713518382492805,-0.7071067811773962,-0.7071067811956989,-0.04898679769410183,-0.9987994261370383
0.6934988234952877,0.7162071174052903,0.7332705768300383,0.6342294503151246,0.4906049764302585,0.7516413880182169,0.6699343218146923,-0.8660254037826047,-0.5000000000031765,-0.049702706876741665,-0.9987640566866254
0.6857565589382818,0.6846671139593643,0.7305735144293772,0.6631119114545553,0.4654139837294952,0.7516413880182169,0.6657216430167038,-0.9659258262867529,-0.2588190451111617,-0.05041859052327607,-0.9987281740942558
0.6965957249099719,0.7252185377992527,0.739606134109292,0.6894764195140145,0.4465207515113032,0.7448494543496439,0.6994429515324307,-1.0,3.2829993008117263e-13,-0.051134448265900516,-0.9986917783783653
0.7012410880522937,0.7297242479962338,0.7314640626001702,0.6631119114545553,0.449721236599324,0.7654516639398138,0.7148761122090839,-0.9659258262903493,0.25881904509773984,-0.051850279736823796,-0.9986548695576531
0.6842080972106441,0.6576327886433618,0.7242379571501236,0.6289713520906235,0.4780094800798768,0.7724699792040923,0.7429672254922342,-0.8660254037895524,0.4999999999911428,-0.052566084568268195,-0.9986174476510821
0.7151771554386679,0.6621385309074008,0.7459416913885456,0.621047178628683,0.521990495305362,0.7724699792040923,0.6601114020773715,-0.7071067811872217,0.7071067811858734,-0.05328186239246969,-0.9985795126778788
0.7167256171663056,0.6531943230661776,0.7459416913885456,0.621047178628683,0.5660747448390783,0.8068825186933496,0.6601114020773715,-0.5000000000053964,0.866025403781323,-0.053997612841678116,-0.9985410646575333
0.6702720298242699,0.5811028797468345,0.7341865671544006,0.6052729192686038,0.37734874358505477,0.5793524978974418,0.7148761122090839,-0.2588190451136377,0.9659258262860895,-0.054713335548157396,-0.9985021036097995
0.6873050206659195,0.594620026371307,0.7405221244336543,0.6052729192686038,0.42773072898658143,0.6413855622411475,0.584263381743185,-2.2350442215133462e-12,1.0,-0.0554290301441857,-0.9984626295546944
0.6934988234952877,0.6441829026722153,0.7341865671544006,0.6105309998363929,0.4843072405624482,0.7654516639398138,0.6910176320171663,0.2588190450952639,0.9659258262910128,-0.056144696262055635,-0.9984226425124991
0.6764658546942293,0.6486886128691967,0.7269604738369975,0.5815744776182282,0.45911624786168487,0.7448494543496439,0.633417850935565,0.49999999998892286,0.866025403790834,-0.05686033353413119,-0.9983821425037546
0.7476715548142667,0.7567585733122363,0.7965752410501492,0.6973265407255771,0.449721236599324,0.7586597302712407,0.5898935769757616,0.7071067811840609,0.7071067811890343,-0.057575941592620916,-0.9983411295492755
0.7306385860132083,0.6981842445503079,0.7820976243944173,0.6578538132300542,0.4528184873791135,0.7586597302712407,0.5997164967130824,0.8660254037800413,0.5000000000076164,-0.05829152006991865,-0.9982996036701298
0.743026191671945,0.7432414106542351,0.7866266431785158,0.6737021601539355,0.4465207515113032,0.7654516639398138,0.5997164967130824,0.9659258262891924,0.2588190451020576,-0.05900706859837665,-0.9982575648876528
0.7383808505702143,0.7432414106542351,0.7830135904534925,0.6894764195140145,0.43082797976637094,0.7448494543496439,0.6011140588544264,1.0,4.798388373107865e-12,-0.05972258681036257,-0.9982150132234431
0.7012410880522937,0.6846671139593643,0.764006930748375,0.6525957326622652,0.4151352326361998,0.731039178428047,0.6587138399360275,0.9659258262916762,-0.25881904509278786,-0.06043807433825965,-0.9981719486993627
0.7151771554386679,0.6981842445503079,0.754083775030311,0.6342294503151246,0.43712574024894235,0.7378311120966201,0.6896000775018657,0.8660254037848397,-0.4999999999993053,-0.06115353081446688,-0.998128371337537
0.7043379894669779,0.6351714822782529,0.732380040791889,0.5789084023807887,0.4654139837294952,0.7724699792040923,0.7078683091284076,0.7071067811908468,-0.7071067811822482,-0.06186895587139921,-0.9980842811603552
0.7616076442412321,0.6846671139593643,0.7848201168160042,0.6420795538699752,0.5440842126115747,0.7516413880182169,0.7359594604922701,0.5000000000098362,-0.8660254037787597,-0.06258434914148774,-0.9980396781904697
0.7182740788939431,0.671149951301363,0.7585873637934837,0.6447456291074147,0.4999999876926194,0.7654516639398138,0.7148761122090839,0.25881904510453363,-0.965925826288529,-0.06329971025717988,-0.9979945624507967
0.7089833526092997,0.7207128276022714,0.7486387537892066,0.6710360849164959,0.4906049764302585,0.7862802821144343,0.6868049532191778,7.361732524702383e-12,-1.0,-0.06401503885093958,-0.9979489339645153
0.707434890881662,0.7252185377992527,0.7504452801517183,0.6394875308829137,0.474808994991856,0.7724699792040923,0.6896000775018657,-0.25881904509031184,-0.9659258262923397,-0.0647303345552475,-0.9979027927550688
0.7492200165419044,0.7207128276022714,0.7766780453068824,0.6947345177385156,0.5188932445255725,0.8000905850247765,0.7387545847749583,-0.49999999999708533,-0.8660254037861214,-0.06544559700260118,-0.9978561388461631
0.7631560839282787,0.7522528310481974,0.781207064090981,0.6973265407255771,0.5974602390994207,0.8206927676262011,0.7022381138958309,-0.7071067811804357,-0.7071067811926594,-0.06616082582551526,-0.997808972261768
0.7136287157516215,0.6846671139593643,0.754083775030311,0.6420795538699752,0.4937022518248091,0.7654516639398138,0.5941062557737501,-0.866025403784754,-0.4999999999994538,-0.06687602065657837,-0.9977612930261129
0.6826596575235977,0.626160029817233,0.7287670001995092,0.6105309998363929,0.4654139837294952,0.7448494543496439,0.6235949311982443,-0.9659258262878655,-0.25881904510700965,-0.06759118112822644,-0.9977131011637019
0.688853460352966,0.6801613716953254,0.745025713196827,0.6236392016157445,0.4654139837294952,0.779261966850156,0.655898723279383,-1.0,-9.925076676296903e-12,-0.06830630687308324,-0.997664396699291
0.7043379894669779,0.671149951301363,0.7432191868343152,0.6183811033912435,0.4654139837294952,0.7516413880182169,0.6924151941585102,-0.9659258262892367,0.2588190451018919,-0.06902139752373364,-0.9976151796579034
0.6857565589382818,0.6576327886433618,0.7341865671544006,0.6420795538699752,0.449721236599324,0.8206927676262011,0.7205063074416604,-0.8660254037874031,0.49999999999486544,-0.06973645271278052,-0.9975654500648257
0.7290901242855707,0.6846671139593643,0.7603938780233517,0.6525957326622652,0.5754697561014392,0.7862802821144343,0.7429672254922342,-0.7071067811944719,0.7071067811786231,-0.07045147207284502,-0.9975152079456078
0.7182740788939431,0.6531943230661776,0.7486387537892066,0.6131230228234544,0.5345859916557436,0.7724699792040923,0.7106634334110955,-0.5000000000016738,0.8660254037834723,-0.07116645523656667,-0.997464453326063
0.7043379894669779,0.6351714822782529,0.7386901559175731,0.6131230228234544,0.5156927348227905,0.7516413880182169,0.700840551754487,-0.2588190451094856,0.965925826287202,-0.0718814018366036,-0.9974131862322679
0.7120802540239837,0.6306657720812717,0.7441351650260339,0.6026068440311644,0.5251909803933827,0.7378311120966201,0.7092658712697515,-1.2488420827891422e-11,1.0,-0.07259631150563271,-0.9973614066905623
0.699692626324656,0.6351714822782529,0.7341865671544006,0.6000148210441028,0.5156927348227905,0.7654516639398138,0.7148761122090839,0.25881904509941595,0.9659258262899002,-0.07331118387634988,-0.9973091147275492
0.6842080972106441,0.6126428992262892,0.727851009875147,0.5815744776182282,0.4906049764302585,0.7586597302712407,0.6994429515324307,0.4999999999926455,0.8660254037886848,-0.07402601858147019,-0.9972563103700953
0.7275416625579332,0.7071956970113278,0.7576968156226908,0.6394875308829137,0.45911624786168487,0.7516413880182169,0.6896000775018657,0.7071067811871004,0.7071067811859947,-0.07474081525372801,-0.99720299364533
0.6934988234952877,0.6621385309074008,0.7233219789584049,0.6500037096752037,0.43392525516092156,0.7242472177707284,0.6587138399360275,0.8660254037821906,0.5000000000038937,-0.0754555735258773,-0.9971491645806464
0.7012410880522937,0.6846671139593643,0.7495547441135689,0.6105309998363929,0.4151352326361998,0.7448494543496439,0.6882025153605218,0.9659258262865387,0.25881904511196163,-0.07617029303069171,-0.9970948232037004
0.7043379894669779,0.6801613716953254,0.7576968156226908,0.6525957326622652,0.4151352326361998,0.731039178428047,0.7106634334110955,1.0,4.998497511190883e-13,-0.07688497340096487,-0.9970399695424116
0.6795627561089135,0.6666442411043818,0.7106763065534669,0.6131230228234544,0.449721236599324,0.7930722157830075,0.7050531924717631,0.9659258262905637,-0.2588190450969399,-0.0775996142695671,-0.9969846036249579
0.6702720298242699,0.6216543196202517,0.7179024120035135,0.6078649245989534,0.43392525516092156,0.7724699792040923,0.6910176320171663,0.8660254037899664,-0.4999999999904256,-0.07831421526921907,-0.9969287254797939
0.7167256171663056,0.6936785343533267,0.7585873637934837,0.6500037096752037,0.45911624786168487,0.8412950042051163,0.6825922744211894,0.7071067811878072,-0.7071067811852878,-0.07902877603283191,-0.9968723351356243
0.7275416625579332,0.6216543196202517,0.7676454134943241,0.5947567228196018,0.521990495305362,0.731039178428047,0.6868049532191778,0.5000000000061136,-0.866025403780909,-0.0797432961932808,-0.996815432621421
0.743026191671945,0.7342299902602727,0.7911302319416884,0.7079167717682452,0.4874044913422377,0.7378311120966201,0.6727494003906245,0.25881904511443765,-0.9659258262858752,-0.08045777538346172,-0.9967580179664192
0.7476715548142667,0.7477471208512163,0.7965752410501492,0.6894764195140145,0.5062977481751908,0.7586597302712407,0.6910176320171663,3.063193902713607e-12,-1.0,-0.08117221323629172,-0.9967000912001173
0.7105318143369372,0.6396771924752341,0.7414126604718037,0.5973487458066633,0.4685112345092846,0.7586597302712407,0.7401721012095462,-0.2588190450944639,-0.9659258262912271,-0.08188660938470911,-0.9966416523522765
0.7259932228708865,0.6486886128691967,0.7631163947102257,0.621047178628683,0.4906049764302585,0.731039178428047,0.6853874367845897,-0.500000000000808,-0.8660254037839722,-0.08260096346167362,-0.9965827014529217
0.7569622810989103,0.6531943230661776,0.7794005377284692,0.6447456291074147,0.5345859916557436,0.7448494543496439,0.6853874367845897,-0.7071067811834753,-0.7071067811896198,-0.08331527510016656,-0.9965232385323403
0.6981441866376095,0.6396771924752341,0.7368836295550616,0.5920906652388742,0.42773072898658143,0.6828163900059381,0.6938127562998541,-0.8660254037796272,-0.5000000000083336,-0.0840295439331911,-0.996463263621083
0.6919503617676501,0.6756556614983442,0.7495547441135689,0.6131230228234544,0.43712574024894235,0.6966266659275349,0.7120809879263962,-0.965925826288978,-0.2588190451028576,-0.08474376959377236,-0.9964027767499635
0.6718204915519075,0.6576327886433618,0.7359930935169123,0.6026068440311644,0.3962420004180079,0.6828163900059381,0.7191087453003165,-1.0,-5.6265380543081255e-12,-0.08545795171495765,-0.9963417779500586
0.6950472852229254,0.6036314467652693,0.7368836295550616,0.615789098060894,0.40253973628581813,0.6690061140843413,0.6601114020773715,-0.9659258262918906,0.25881904509198794,-0.08617208992981665,-0.9962802672527081
0.68111119579596,0.594620026371307,0.7386901559175731,0.5815744776182282,0.40253973628581813,0.6619877718313175,0.6348353673701533,-0.8660254037852538,0.4999999999985881,-0.08688618387144162,-0.9962182446895148
0.707434890881662,0.6396771924752341,0.7531677847059488,0.6342294503151246,0.4623167329497058,0.6828163900059381,0.6938127562998541,-0.7071067811914323,0.7071067811816627,-0.08760023317300417,-0.9961557102923394
