datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2
2006-12-18 15:00:00,107.05800000000002,6.2440000000000015,14545.410000000003,438.59999999999974,0.0,31.0
2006-12-18 16:00:00,116.958,12.265999999999998,14542.839999999997,485.8,0.0,0.0
2006-12-18 17:00:00,129.29399999999995,5.868,14323.749999999996,539.5999999999999,0.0,20.0
2006-12-18 18:00:00,144.152,4.745999999999998,14200.109999999999,604.9999999999995,0.0,15.0
2006-12-18 19:00:00,156.87,12.046000000000003,14119.749999999998,671.4000000000001,0.0,546.0
2006-12-18 20:00:00,183.03400000000002,7.2219999999999995,14071.460000000006,782.8000000000002,0.0,30.0
2006-12-18 21:00:00,130.184,4.3039999999999985,14255.45,554.4000000000005,0.0,0.0
2006-12-18 22:00:00,104.32800000000003,6.478,14412.689999999997,434.99999999999994,0.0,531.0
2006-12-18 23:00:00,92.836,7.950000000000002,14559.560000000003,396.0,0.0,1219.0
2006-12-19 00:00:00,50.227999999999994,5.57,14524.269999999993,212.59999999999997,0.0,58.0
2006-12-19 01:00:00,21.182,4.5520000000000005,14508.500000000002,94.19999999999997,0.0,15.0
2006-12-19 02:00:00,19.63399999999999,6.343999999999999,14746.770000000002,87.80000000000007,0.0,38.0
2006-12-19 03:00:00,18.498,4.379999999999999,14667.79,81.8,0.0,10.0
2006-12-19 04:00:00,19.67,6.148000000000001,14651.19,90.00000000000006,0.0,43.0
2006-12-19 05:00:00,18.400000000000006,4.252000000000002,14584.550000000003,82.80000000000003,0.0,10.0
2006-12-19 06:00:00,47.78000000000001,6.408,14521.780000000002,208.00000000000003,0.0,41.0
2006-12-19 07:00:00,107.13800000000002,5.066,14365.570000000002,452.6,0.0,0.0
2006-12-19 08:00:00,232.74200000000005,7.346,14168.779999999999,992.4000000000002,561.0,1571.0
2006-12-19 09:00:00,97.06599999999999,5.248000000000001,14374.339999999998,417.79999999999967,278.0,862.0
2006-12-19 10:00:00,26.227999999999987,7.546000000000002,14538.339999999997,116.59999999999998,0.0,85.0
2006-12-19 11:00:00,139.298,5.072,14419.499999999995,591.8000000000002,0.0,2061.0
2006-12-19 12:00:00,25.839999999999996,7.961999999999999,14577.519999999999,115.40000000000008,0.0,175.0
2006-12-19 13:00:00,18.028000000000002,4.906,14616.150000000005,77.60000000000001,0.0,37.0
2006-12-19 14:00:00,18.128,7.132000000000001,14816.749999999998,79.99999999999996,0.0,45.0
2006-12-19 15:00:00,25.282,4.852000000000001,14504.439999999999,108.39999999999995,0.0,10.0
2006-12-19 16:00:00,82.328,5.5,14562.859999999995,336.7999999999997,0.0,43.0
2006-12-19 17:00:00,126.68999999999996,8.666,14316.400000000007,530.5999999999999,0.0,10.0
2006-12-19 18:00:00,132.282,6.197999999999998,14258.429999999995,555.4000000000001,0.0,44.0
2006-12-19 19:00:00,110.526,4.3759999999999994,14464.8,456.19999999999993,0.0,3.0
2006-12-19 20:00:00,176.43199999999996,14.241999999999999,14479.689999999997,748.8000000000001,0.0,1614.0
2006-12-19 21:00:00,86.57199999999997,6.3900000000000015,14452.2,380.59999999999985,0.0,747.0
2006-12-19 22:00:00,43.19999999999999,8.760000000000002,14560.760000000004,180.79999999999995,0.0,70.0
2006-12-19 23:00:00,23.022000000000006,4.026,14797.630000000008,95.0,0.0,10.0
2006-12-20 00:00:00,27.589999999999993,8.759999999999998,14748.679999999998,119.20000000000005,0.0,43.0
2006-12-20 01:00:00,15.520000000000001,3.4000000000000004,14628.319999999998,66.79999999999998,0.0,10.0
2006-12-20 02:00:00,47.06199999999999,7.4159999999999995,14734.049999999997,194.60000000000002,0.0,42.0
2006-12-20 03:00:00,18.602000000000004,4.107999999999999,14769.05,80.59999999999997,0.0,10.0
2006-12-20 04:00:00,17.340000000000007,5.846,14786.02,74.8,0.0,28.0
2006-12-20 05:00:00,15.76200000000001,4.632000000000001,14687.73,67.19999999999995,0.0,12.0
2006-12-20 06:00:00,17.016,3.994,14644.439999999999,70.80000000000003,0.0,0.0
2006-12-20 07:00:00,91.59799999999997,11.538000000000002,14598.899999999996,386.2000000000002,0.0,31.0
2006-12-20 08:00:00,175.05600000000004,5.292,14387.539999999997,732.2,0.0,577.0
2006-12-20 09:00:00,83.13199999999999,6.502000000000002,14587.369999999997,337.60000000000014,0.0,32.0
2006-12-20 10:00:00,90.61799999999998,2.83,14434.829999999998,374.9999999999998,0.0,194.0
2006-12-20 11:00:00,173.54399999999995,9.912,14430.790000000003,724.4000000000001,0.0,1510.0
2006-12-20 12:00:00,85.262,4.328000000000001,14556.38,349.59999999999997,0.0,5.0
2006-12-20 13:00:00,85.70400000000001,6.610000000000001,14548.059999999998,352.8000000000002,0.0,28.0
2006-12-20 14:00:00,77.694,5.5600000000000005,14642.070000000002,319.2000000000002,0.0,3.0
2006-12-20 15:00:00,16.867999999999995,4.286,14743.149999999998,74.20000000000002,0.0,12.0
2006-12-20 16:00:00,28.106,6.550000000000001,14646.809999999998,124.19999999999999,0.0,19.0
2006-12-20 17:00:00,34.410000000000004,4.6419999999999995,14575.239999999998,142.6,0.0,0.0
2006-12-20 18:00:00,170.21,9.477999999999996,14354.439999999999,713.5999999999999,0.0,31.0
2006-12-20 19:00:00,194.918,5.261999999999999,14204.390000000003,822.6000000000001,0.0,0.0
2006-12-20 20:00:00,214.528,15.932000000000002,14180.710000000003,908.1999999999999,0.0,31.0
2006-12-20 21:00:00,218.76399999999998,9.63,14159.539999999997,924.2000000000002,0.0,0.0
2006-12-20 22:00:00,183.53799999999993,5.286,14331.629999999997,765.2000000000007,0.0,22.0
2006-12-20 23:00:00,142.90599999999995,9.203999999999999,14543.469999999996,587.1999999999997,0.0,8.0
2006-12-21 00:00:00,92.15200000000002,9.331999999999997,14605.550000000001,379.3999999999998,0.0,0.0
2006-12-21 01:00:00,83.87799999999996,7.310000000000003,14621.889999999996,341.1999999999998,0.0,31.0
2006-12-21 02:00:00,76.49400000000001,2.358,14619.220000000001,308.9999999999998,0.0,0.0
2006-12-21 03:00:00,18.155999999999995,7.192000000000004,14674.03,80.0,0.0,30.0
2006-12-21 04:00:00,14.804000000000002,2.55,14684.410000000005,61.19999999999994,0.0,0.0
2006-12-21 05:00:00,17.441999999999997,6.350000000000002,14636.970000000003,75.79999999999993,0.0,23.0
2006-12-21 06:00:00,17.74000000000001,3.190000000000001,14691.029999999997,73.19999999999999,0.0,8.0
2006-12-21 07:00:00,76.82799999999999,5.030000000000001,14477.619999999995,322.2,0.0,0.0
2006-12-21 08:00:00,93.78200000000002,9.180000000000003,14369.67,395.59999999999997,0.0,30.0
2006-12-21 09:00:00,154.54800000000003,3.1020000000000003,14308.660000000002,646.8,666.0,562.0
2006-12-21 10:00:00,106.06199999999998,4.247999999999998,14382.359999999997,444.19999999999976,569.0,31.0
2006-12-21 11:00:00,31.009999999999998,6.470000000000001,14012.1,138.2,0.0,0.0
2006-12-21 12:00:00,49.148,7.87,14560.450000000003,215.0,0.0,460.0
2006-12-21 13:00:00,101.29400000000001,3.8700000000000006,14507.869999999999,423.5999999999997,0.0,1192.0
2006-12-21 14:00:00,61.43399999999999,7.109999999999999,14599.170000000004,260.19999999999993,0.0,72.0
2006-12-21 15:00:00,18.444000000000003,2.7420000000000004,14574.380000000001,81.79999999999998,0.0,10.0
2006-12-21 16:00:00,81.60400000000001,5.813999999999998,14394.379999999996,337.4000000000001,0.0,43.0
2006-12-21 17:00:00,105.15800000000002,8.882000000000001,14101.099999999999,451.9999999999999,0.0,10.0
2006-12-21 18:00:00,146.598,7.189999999999999,14033.659999999998,624.9999999999999,0.0,42.0
2006-12-21 19:00:00,131.828,5.6659999999999995,14100.029999999995,561.4000000000001,281.0,10.0
2006-12-21 20:00:00,146.242,15.076,14070.019999999995,626.4,249.0,36.0
2006-12-21 21:00:00,58.93599999999996,2.6580000000000004,14298.73,246.20000000000033,0.0,2.0
2006-12-21 22:00:00,16.816,5.608000000000001,14571.989999999998,72.39999999999993,0.0,12.0
2006-12-21 23:00:00,16.226000000000003,5.368,14721.02,70.39999999999995,0.0,19.0
2006-12-22 00:00:00,16.016000000000005,4.748,14740.690000000002,68.59999999999998,0.0,0.0
2006-12-22 01:00:00,16.320000000000004,5.562000000000001,14667.23,70.39999999999992,0.0,31.0
2006-12-22 02:00:00,16.058000000000007,4.755999999999999,14810.270000000002,68.59999999999995,0.0,0.0
2006-12-22 03:00:00,16.431999999999995,5.612,14747.57,70.39999999999996,0.0,31.0
2006-12-22 04:00:00,15.855999999999996,4.336000000000001,14721.570000000003,68.19999999999996,0.0,0.0
2006-12-22 05:00:00,48.410000000000004,5.0440000000000005,14707.16,199.8,0.0,23.0
2006-12-22 06:00:00,28.778,5.166000000000001,14718.56,121.99999999999993,0.0,8.0
2006-12-22 07:00:00,103.392,6.364000000000001,14455.740000000002,432.3999999999999,0.0,0.0
2006-12-22 08:00:00,164.66400000000002,6.481999999999999,14427.020000000002,685.5999999999998,667.0,31.0
2006-12-22 09:00:00,113.77800000000003,2.732,14372.980000000001,472.2,601.0,0.0
2006-12-22 10:00:00,80.69800000000002,5.6659999999999995,14380.760000000004,334.2,0.0,30.0
2006-12-22 11:00:00,75.154,4.8420000000000005,14300.730000000001,315.5999999999999,225.0,0.0
2006-12-22 12:00:00,73.70799999999997,23.04,14411.939999999995,330.99999999999994,638.0,34.0
2006-12-22 13:00:00,40.31399999999999,14.867999999999995,14441.15,182.40000000000006,0.0,0.0
2006-12-22 14:00:00,48.93399999999998,9.702,14449.87,213.0000000000001,0.0,34.0
2006-12-22 15:00:00,87.098,5.921999999999999,14511.539999999999,358.4000000000001,0.0,0.0
2006-12-22 16:00:00,94.272,8.314,14507.689999999999,388.6000000000001,0.0,32.0
2006-12-22 17:00:00,89.808,5.507999999999999,14330.680000000002,374.60000000000014,0.0,0.0
2006-12-22 18:00:00,161.218,18.338,14250.46,683.3999999999997,0.0,31.0
2006-12-22 19:00:00,236.29000000000002,14.838000000000008,14244.359999999997,992.4000000000003,0.0,0.0
2006-12-22 20:00:00,212.16399999999996,8.388,14131.830000000002,903.0000000000003,469.0,34.0
2006-12-22 21:00:00,272.92,3.9559999999999995,14108.17,1167.2,551.0,0.0
2006-12-22 22:00:00,183.90399999999988,5.354000000000001,14351.98,779.0,0.0,23.0
2006-12-22 23:00:00,145.15199999999996,7.368000000000001,14515.799999999996,615.9999999999999,0.0,8.0
2006-12-23 00:00:00,101.89399999999996,4.947999999999999,14581.22,446.2000000000001,0.0,2.0
2006-12-23 01:00:00,103.36800000000001,7.044,14628.749999999996,453.00000000000006,0.0,29.0
2006-12-23 02:00:00,102.046,4.088,14630.48,450.6,0.0,0.0
2006-12-23 03:00:00,106.29199999999996,6.400000000000001,14621.220000000003,459.3999999999999,0.0,31.0
2006-12-23 04:00:00,113.49600000000001,3.8619999999999988,14580.359999999997,489.40000000000015,0.0,0.0
2006-12-23 05:00:00,133.746,6.765999999999999,14546.949999999999,571.8,0.0,28.0
2006-12-23 06:00:00,98.96199999999999,4.31,14548.01,434.3999999999999,0.0,3.0
2006-12-23 07:00:00,241.40199999999996,3.3319999999999994,14266.019999999999,1019.0,0.0,0.0
2006-12-23 08:00:00,251.45000000000005,5.721999999999999,14346.19,1053.3999999999999,0.0,31.0
2006-12-23 09:00:00,194.784,4.688,14448.749999999996,811.8000000000002,0.0,0.0
2006-12-23 10:00:00,178.33,12.176,14348.22,753.5999999999998,0.0,31.0
2006-12-23 11:00:00,189.54,6.344,14262.899999999998,798.1999999999997,0.0,0.0
2006-12-23 12:00:00,175.72799999999995,5.457999999999998,14325.39,740.9999999999999,0.0,10.0
2006-12-23 13:00:00,204.378,9.702,14391.050000000005,858.8,0.0,21.0
2006-12-23 14:00:00,225.478,14.693999999999997,14430.060000000005,945.5999999999998,0.0,0.0
2006-12-23 15:00:00,242.94600000000003,19.858000000000004,14478.810000000007,1013.8,0.0,31.0
2006-12-23 16:00:00,260.94599999999997,24.15599999999999,14428.61,1092.9999999999998,76.0,65.0
2006-12-23 17:00:00,327.15199999999993,12.958000000000002,14018.650000000001,1401.5999999999995,971.0,40.0
2006-12-23 18:00:00,232.76399999999998,5.985999999999999,14280.030000000002,981.8000000000002,0.0,1.0
2006-12-23 19:00:00,247.07000000000002,12.319999999999997,14323.759999999998,1038.0,0.0,36.0
2006-12-23 20:00:00,250.88400000000007,7.485999999999998,14311.13,1055.7999999999997,0.0,21.0
2006-12-23 21:00:00,197.306,14.145999999999997,14315.679999999998,833.6000000000004,0.0,13.0
2006-12-23 22:00:00,259.67600000000004,17.342,14291.420000000002,1098.5999999999992,866.0,30.0
2006-12-23 23:00:00,333.74800000000016,7.683999999999999,14392.290000000005,1397.9999999999998,756.0,2.0
2006-12-24 00:00:00,241.68000000000006,5.44,14346.76,1024.8000000000004,0.0,30.0
2006-12-24 01:00:00,196.54200000000006,3.1060000000000003,14256.64,841.0,437.0,2.0
2006-12-24 02:00:00,138.18200000000002,6.224,14665.959999999997,603.9999999999998,461.0,22.0
2006-12-24 03:00:00,96.406,4.314000000000001,14811.720000000003,440.8000000000002,0.0,9.0
2006-12-24 04:00:00,94.56599999999997,4.074,14751.97,436.0000000000001,0.0,3.0
2006-12-24 05:00:00,97.914,6.507999999999999,14750.140000000001,452.00000000000017,0.0,28.0
2006-12-24 06:00:00,113.712,3.0399999999999996,14735.449999999999,506.80000000000007,0.0,0.0
2006-12-24 07:00:00,88.58399999999999,5.98,14567.719999999996,418.2000000000001,0.0,31.0
2006-12-24 08:00:00,85.66600000000003,3.1360000000000006,14501.920000000007,395.79999999999995,0.0,0.0
2006-12-24 09:00:00,163.54000000000005,5.6339999999999995,14393.39,708.5999999999999,0.0,23.0
2006-12-24 10:00:00,160.51999999999995,6.377999999999999,14201.89,682.5999999999999,0.0,520.0
2006-12-24 11:00:00,125.57600000000001,6.9319999999999995,14260.090000000006,528.8000000000002,0.0,94.0
2006-12-24 12:00:00,90.0,13.143999999999998,14215.94,386.8,0.0,379.0
2006-12-24 13:00:00,194.39599999999996,9.540000000000001,14237.779999999999,827.1999999999997,0.0,1831.0
2006-12-24 14:00:00,82.29200000000002,6.564,14635.68,338.60000000000025,0.0,92.0
2006-12-24 15:00:00,185.8100000000001,14.003999999999996,14590.970000000007,769.4,393.0,1837.0
2006-12-24 16:00:00,120.42800000000003,7.566000000000002,14632.839999999997,498.8,412.0,52.0
2006-12-24 17:00:00,101.19000000000001,5.869999999999999,14281.219999999998,427.8000000000001,0.0,31.0
2006-12-24 18:00:00,30.312,7.164000000000002,14469.38,126.6000000000001,0.0,36.0
2006-12-24 19:00:00,27.242,3.4339999999999997,14485.189999999995,110.99999999999996,0.0,0.0
2006-12-24 20:00:00,28.445999999999998,4.522,14516.540000000003,117.40000000000003,0.0,0.0
2006-12-24 21:00:00,29.042,6.038,14532.490000000002,120.19999999999987,0.0,35.0
2006-12-24 22:00:00,28.785999999999994,5.157999999999999,14602.69,118.19999999999992,0.0,0.0
2006-12-24 23:00:00,29.18000000000001,6.130000000000001,14585.540000000003,120.79999999999994,0.0,27.0
2006-12-25 00:00:00,59.974000000000004,7.707999999999999,14646.390000000003,248.80000000000015,0.0,9.0
2006-12-25 01:00:00,72.40599999999998,6.113999999999999,14680.470000000003,295.7999999999998,0.0,0.0
2006-12-25 02:00:00,26.28,7.397999999999998,14912.180000000002,110.6000000000001,0.0,36.0
2006-12-25 03:00:00,35.39799999999999,4.422000000000001,14896.910000000002,143.99999999999994,0.0,0.0
2006-12-25 04:00:00,34.72000000000002,3.2800000000000002,14923.760000000004,140.8,0.0,0.0
2006-12-25 05:00:00,37.20599999999999,8.404,14885.680000000002,150.60000000000002,0.0,37.0
2006-12-25 06:00:00,15.844000000000007,4.147999999999999,14820.23,65.39999999999998,0.0,0.0
2006-12-25 07:00:00,40.608000000000004,3.2999999999999994,14603.529999999997,170.0,0.0,9.0
2006-12-25 08:00:00,156.666,11.327999999999998,14543.95,647.4,0.0,26.0
2006-12-25 09:00:00,89.60800000000002,10.936000000000002,14651.260000000002,367.5999999999998,0.0,0.0
2006-12-25 10:00:00,114.93999999999996,15.925999999999997,14539.03,475.0,0.0,35.0
2006-12-25 11:00:00,182.676,9.406000000000002,14500.829999999996,761.8,581.0,0.0
2006-12-25 12:00:00,174.75599999999997,19.419999999999998,14463.059999999998,746.7999999999997,1359.0,0.0
2006-12-25 13:00:00,133.49599999999998,12.174000000000003,14537.11,568.2000000000002,1122.0,34.0
2006-12-25 14:00:00,107.024,5.304000000000002,14730.719999999994,445.3999999999999,339.0,0.0
2006-12-25 15:00:00,104.41999999999996,9.537999999999998,14750.140000000001,430.59999999999997,360.0,21.0
2006-12-25 16:00:00,232.37000000000003,27.228,14501.679999999998,978.0,1645.0,14.0
2006-12-25 17:00:00,124.308,17.160000000000004,14359.740000000005,525.2,228.0,0.0
2006-12-25 18:00:00,145.384,12.411999999999999,14393.349999999997,608.2,0.0,273.0
2006-12-25 19:00:00,97.77000000000001,9.22,14479.73,406.5999999999995,0.0,305.0
2006-12-25 20:00:00,118.62800000000001,13.322000000000001,14504.080000000005,492.9999999999997,0.0,3.0
2006-12-25 21:00:00,230.21199999999996,8.992000000000003,14313.360000000002,968.6000000000001,436.0,997.0
2006-12-25 22:00:00,252.89199999999994,4.1739999999999995,14265.63,1064.5999999999995,550.0,89.0
2006-12-25 23:00:00,155.53400000000005,8.966,14593.080000000002,637.1999999999997,0.0,74.0
2006-12-26 00:00:00,145.45600000000002,4.442,14679.939999999997,589.6000000000001,0.0,11.0
2006-12-26 01:00:00,144.15800000000004,7.508000000000001,14484.86,593.8000000000004,0.0,46.0
2006-12-26 02:00:00,144.65599999999995,2.934,14704.66,585.8000000000003,0.0,11.0
2006-12-26 03:00:00,146.944,5.026000000000001,14731.139999999998,594.6000000000003,0.0,10.0
2006-12-26 04:00:00,179.55,7.258000000000001,14692.649999999996,730.2000000000002,0.0,47.0
2006-12-26 05:00:00,143.26400000000004,3.9879999999999995,14605.480000000003,583.7999999999998,0.0,2.0
2006-12-26 06:00:00,143.292,4.048000000000001,14604.3,585.5999999999996,0.0,15.0
2006-12-26 07:00:00,188.16400000000004,6.226000000000001,14353.180000000002,785.8000000000002,0.0,20.0
2006-12-26 08:00:00,141.95599999999993,4.786,14342.979999999996,593.8000000000001,0.0,0.0
2006-12-26 09:00:00,212.70400000000015,6.803999999999999,14237.240000000003,895.6000000000001,0.0,553.0
2006-12-26 10:00:00,242.51399999999998,3.9140000000000015,14241.099999999997,1019.4,0.0,0.0
2006-12-26 11:00:00,142.41199999999998,3.963999999999999,14350.760000000002,594.4000000000001,0.0,0.0
2006-12-26 12:00:00,147.88200000000003,5.801999999999999,14364.869999999999,619.9999999999999,0.0,34.0
2006-12-26 13:00:00,173.20800000000006,9.656000000000002,14379.660000000003,726.7999999999996,0.0,0.0
2006-12-26 14:00:00,229.59599999999995,10.682,14599.539999999997,949.5999999999998,0.0,1563.0
2006-12-26 15:00:00,157.776,6.049999999999998,14718.830000000005,645.0000000000002,0.0,38.0
2006-12-26 16:00:00,207.04400000000004,14.104000000000005,14470.600000000008,864.2,0.0,25.0
2006-12-26 17:00:00,200.54,6.215999999999998,14272.269999999993,843.6000000000001,0.0,46.0
2006-12-26 18:00:00,194.80199999999996,11.010000000000003,14365.31,814.2,0.0,10.0
2006-12-26 19:00:00,182.03999999999996,14.677999999999997,14367.21,760.1999999999999,0.0,22.0
2006-12-26 20:00:00,208.73999999999998,9.486000000000002,14456.119999999999,870.6000000000001,511.0,34.0
2006-12-26 21:00:00,159.504,5.601999999999999,14451.169999999998,668.5999999999999,575.0,10.0
2006-12-26 22:00:00,51.815999999999974,6.148000000000001,14675.540000000005,225.8,0.0,36.0
2006-12-26 23:00:00,46.09199999999999,4.7700000000000005,14791.22,199.99999999999991,0.0,0.0
2006-12-27 00:00:00,28.978,6.386000000000001,14866.069999999998,132.79999999999998,0.0,0.0
2006-12-27 01:00:00,29.607999999999993,11.292000000000002,14885.550000000001,140.60000000000005,0.0,35.0
2006-12-27 02:00:00,28.77,7.670000000000002,15020.550000000005,131.60000000000005,0.0,0.0
2006-12-27 03:00:00,26.647999999999993,5.836,14896.02,123.8,0.0,10.0
2006-12-27 04:00:00,28.441999999999993,8.794000000000002,14859.64,134.2000000000001,0.0,26.0
2006-12-27 05:00:00,62.192,5.118000000000002,14770.67,263.6,0.0,0.0
2006-12-27 06:00:00,28.46400000000001,8.712,14866.540000000006,133.2,0.0,28.0
2006-12-27 07:00:00,122.992,9.583999999999996,14444.520000000004,522.0,0.0,7.0
2006-12-27 08:00:00,129.884,6.018000000000001,14427.179999999995,538.1999999999999,0.0,0.0
2006-12-27 09:00:00,139.738,8.320000000000002,14430.69,580.1999999999996,0.0,34.0
2006-12-27 10:00:00,139.018,4.4319999999999995,14334.399999999998,579.9999999999998,0.0,0.0
2006-12-27 11:00:00,78.936,3.746,14406.749999999996,324.5999999999998,0.0,0.0
2006-12-27 12:00:00,64.704,8.768000000000002,14449.579999999998,270.79999999999984,0.0,35.0
2006-12-27 13:00:00,15.850000000000001,4.818,14583.94,71.80000000000003,0.0,0.0
2006-12-27 14:00:00,15.83,4.738,14713.939999999997,72.59999999999998,0.0,2.0
2006-12-27 15:00:00,19.991999999999997,10.769999999999998,14741.880000000001,93.99999999999999,0.0,33.0
2006-12-27 16:00:00,17.808,8.222000000000001,14761.339999999998,79.59999999999997,0.0,0.0
2006-12-27 17:00:00,30.075999999999997,7.266000000000001,14462.02,130.60000000000002,0.0,20.0
2006-12-27 18:00:00,109.46399999999996,5.481999999999999,14302.159999999998,459.79999999999984,0.0,15.0
2006-12-27 19:00:00,104.17600000000003,10.184000000000003,14376.819999999994,441.7999999999998,0.0,0.0
2006-12-27 20:00:00,141.18600000000004,9.766,14524.900000000001,583.4,0.0,35.0
2006-12-27 21:00:00,79.78399999999998,4.790000000000001,14563.88,326.79999999999995,0.0,0.0
2006-12-27 22:00:00,65.00999999999999,6.12,14566.900000000001,268.40000000000003,0.0,0.0
2006-12-27 23:00:00,21.210000000000008,12.07,14769.059999999996,100.79999999999993,0.0,34.0
2006-12-28 00:00:00,61.11200000000001,6.252000000000001,14621.010000000002,255.60000000000005,0.0,0.0
2006-12-28 01:00:00,16.664000000000005,6.763999999999997,14718.12,76.0,0.0,4.0
2006-12-28 02:00:00,18.969999999999995,10.981999999999994,14923.42,88.40000000000002,0.0,31.0
2006-12-28 03:00:00,17.928,8.969999999999997,14952.070000000002,80.80000000000003,0.0,0.0
2006-12-28 04:00:00,18.606,10.042000000000002,14890.59,86.40000000000005,0.0,21.0
2006-12-28 05:00:00,17.363999999999997,8.308000000000002,14817.089999999997,78.40000000000003,0.0,14.0
2006-12-28 06:00:00,17.554000000000006,8.061999999999998,14868.92,78.40000000000002,0.0,0.0
2006-12-28 07:00:00,62.599999999999994,11.052000000000003,14611.389999999994,268.4,0.0,34.0
2006-12-28 08:00:00,152.14400000000003,5.8340000000000005,14434.549999999996,632.6,629.0,0.0
2006-12-28 09:00:00,79.29199999999996,5.728,14558.049999999997,334.00000000000006,548.0,0.0
2006-12-28 10:00:00,19.563999999999993,10.812,14555.839999999998,92.40000000000002,0.0,34.0
